sweep_name,sweep_value,method,avg_rate_mean,avg_rate_std,outage_mean,outage_std,beam_success_mean,beam_success_std,avg_return_mean,avg_return_std,latency_ms_mean,latency_ms_std
reflection_strength,0.6,ProposedV2,4.982579641779493,0.07222669601323431,0.08474999999999999,0.011412712210513327,0.7699999999999999,0.012298373876248813,4.769242141779493,0.08455720151960129,0.26662655127165635,0.03737548281479379
reflection_strength,0.6,Reactive,5.005869366531918,0.05713276653032135,0.10674999999999998,0.009103570728016562,0.7384999999999999,0.013860916275629133,4.739681866531919,0.04650854084682631,0.0028843090249210945,3.9757518393880643e-05
reflection_strength,1.0,BeliefAwareRollout,4.900206240337914,0.09091576124880128,0.10775000000000001,0.010822430410956683,0.7445,0.014781745499094464,4.633218740337915,0.10312984543670915,1.144647096267363,0.38204014502689404
reflection_strength,1.0,OneStepPredictive,4.093769650593595,0.20892006457487006,0.042,0.0115,0.87325,0.010741275529470424,3.9986321505935956,0.19673052945015748,0.39567945150702144,0.09347636646074439
reflection_strength,1.0,Oracle,6.032684560368851,0.10634252856151205,0.0,0.0,0.9200000000000002,0.011618950038622256,6.016297060368851,0.1061991392718608,1.65140213648192,0.16121505771207903
reflection_strength,1.0,ProposedV2,5.038476136032864,0.08962760859345105,0.07675000000000001,0.009407443861113387,0.7875000000000001,0.01284523257866514,4.842076136032864,0.09818781239200729,0.36344831228598196,0.09997914644189394
reflection_strength,1.0,Reactive,5.010164374112421,0.09280731062979063,0.10575000000000001,0.008046738469715537,0.7415,0.014017845768876182,4.7439143741124195,0.09600161396079748,0.002824364771186083,2.2816099538639405e-05
reflection_strength,1.5,BeliefAwareRollout,4.580581795878663,0.11434358047042052,0.11574999999999999,0.015704298774539407,0.7384999999999999,0.017055057900810525,4.291556795878663,0.13262940652912378,1.7291534342684827,0.5419905717204405
reflection_strength,1.5,OneStepPredictive,4.271215325948338,0.1970130374716892,0.0385,0.01088002757349447,0.89875,0.00745821694508812,4.184202825948338,0.18236795578550163,0.272008610735611,0.007448778695366884
reflection_strength,1.5,Oracle,6.095857482228365,0.10826572550883448,0.0,0.0,0.93825,0.009956153875869915,6.079207482228365,0.10811265122297255,1.7074582694958735,0.18410501683468486
reflection_strength,1.5,ProposedV2,5.042476689525869,0.149697325462171,0.06675,0.00910357072801656,0.8135,0.012409673645990833,4.871964189525869,0.16197999188614687,0.3975414859951343,0.03804638848347842
reflection_strength,1.5,Reactive,4.974937891931966,0.10373334498471684,0.10575000000000001,0.009407443861113392,0.73525,0.013838352503098082,4.705162891931965,0.11231635559956354,0.002968951970615308,4.3697945044439316e-05
