method,seed,episode,step,action,selected_beam,oracle_action,oracle_beam,los_beam,oracle_action_match,measured_reward,true_reward,oracle_true_reward,oracle_reward_gap,true_rate,oracle_true_rate,oracle_rate_gap,true_outage,true_beam_success,rate,outage,beam_success,los_flag,reflection_ratio,num_available_paths,dominant_path_type,planning_latency_ms,latency_ms,fallback_triggered,guard_triggered,policy_confidence,policy_margin,policy_entropy,planner_value,planner_terminal_value,planner_beam_gain_value,planner_score_gap,planner_score_std,planner_candidates,planner_los_recovery_gate,planner_los_recovery_bias_max,planner_los_recovery_bias_chosen,planner_los_guard_used,planner_predictive_fallback_used,shortlist_size,shortlist_local_size,shortlist_global_fallback_count,shortlist_los_reserved,shortlist_reflection_reserved,shortlist_prev_beam_kept,shortlist_max_los_prob,shortlist_max_reflection_prob,shortlist_max_beam_gain,shortlist_beam_gain_weight,shortlist_blockage_hint,shortlist_reflection_hint,shortlist_used_global_pool,shortlist_base_pool_size
OneStepPredictive,0,0,49,16,16,16,16,16,1.0,7.424795145689536,7.2890020975397105,7.2890020975397105,0.0,7.2890020975397105,7.2890020975397105,0.0,0.0,1.0,7.424795145689536,0.0,1.0,1.0,0.11575691534950168,5,los,0.3190000006725313,0.3190000006725313,False,False,0.9795398712158203,0.969321608543396,0.13204419612884521,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,50,16,16,16,16,16,1.0,7.334438115863647,7.323489020341872,7.323489020341872,0.0,7.323489020341872,7.323489020341872,0.0,0.0,1.0,7.334438115863647,0.0,1.0,1.0,0.11609381879224523,5,los,0.2622499996505212,0.2622499996505212,False,False,0.9963096976280212,0.9955311417579651,0.031613852828741074,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,51,16,16,16,16,16,1.0,7.5311782705735375,7.344438799699038,7.344438799699038,0.0,7.344438799699038,7.344438799699038,0.0,0.0,1.0,7.5311782705735375,0.0,1.0,1.0,0.11638410905370043,5,los,0.2660829995875247,0.2660829995875247,False,False,0.9811384081840515,0.9713942408561707,0.12311109155416489,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,52,16,16,16,16,16,1.0,7.238556433969835,7.349794906430287,7.349794906430287,0.0,7.349794906430287,7.349794906430287,0.0,0.0,1.0,7.238556433969835,0.0,1.0,1.0,0.11661222536536625,5,los,0.2673330000106944,0.2673330000106944,False,False,0.9904131293296814,0.9873063564300537,0.07196412980556488,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,53,16,16,16,16,16,1.0,7.079386133386284,7.337195808246202,7.337195808246202,0.0,7.337195808246202,7.337195808246202,0.0,0.0,1.0,7.079386133386284,0.0,1.0,1.0,0.11675792748050225,5,los,0.2646249995450489,0.2646249995450489,False,False,0.9917781352996826,0.9895616173744202,0.06346338242292404,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,54,16,16,16,16,16,1.0,7.362702695153425,7.303922699625101,7.303922699625101,0.0,7.303922699625101,7.303922699625101,0.0,0.0,1.0,7.362702695153425,0.0,1.0,1.0,0.1167950551529026,5,los,0.2601249998406274,0.2601249998406274,False,False,0.9962712526321411,0.9950398206710815,0.03143591433763504,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,55,16,16,16,16,16,1.0,7.073272522286184,7.246844245044172,7.246844245044172,0.0,7.246844245044172,7.246844245044172,0.0,0.0,1.0,7.073272522286184,0.0,1.0,1.0,0.11668970830256933,5,los,0.2622089996293653,0.2622089996293653,False,False,0.9902524948120117,0.9869493246078491,0.07280922681093216,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,56,16,16,16,16,16,1.0,6.9420681829765405,7.1623447101023,7.1623447101023,0.0,7.1623447101023,7.1623447101023,0.0,0.0,1.0,6.9420681829765405,0.0,1.0,1.0,0.11639857787491226,5,los,0.2594170000520535,0.2594170000520535,False,False,0.9973395466804504,0.9965829253196716,0.023538226261734962,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,57,16,16,16,16,16,1.0,6.802151095288137,7.0462458408917605,7.0462458408917605,0.0,7.0462458408917605,7.0462458408917605,0.0,0.0,1.0,6.802151095288137,0.0,1.0,1.0,0.11586711372269717,5,los,0.2630420003697509,0.2630420003697509,False,False,0.9965313076972961,0.9957194924354553,0.02991856262087822,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,58,16,16,16,16,16,1.0,6.983805658893276,6.893717211244439,6.893717211244439,0.0,6.893717211244439,6.893717211244439,0.0,0.0,1.0,6.983805658893276,0.0,1.0,1.0,0.11502822531138557,5,los,0.2557499992690282,0.2557499992690282,False,False,0.9972584247589111,0.996522843837738,0.02422872558236122,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,59,16,16,16,16,16,1.0,6.6867053927980935,6.69917577130234,6.69917577130234,0.0,6.69917577130234,6.69917577130234,0.0,0.0,1.0,6.6867053927980935,0.0,1.0,1.0,0.11380261333731934,5,los,0.2637920006236527,0.2637920006236527,False,False,0.994619607925415,0.9936068654060364,0.04415633901953697,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,60,16,16,16,16,16,1.0,6.509614553014785,6.456188655046302,6.456188655046302,0.0,6.456188655046302,6.456188655046302,0.0,0.0,1.0,6.509614553014785,0.0,1.0,1.0,0.11210182436907666,5,los,0.2663329996721586,0.2663329996721586,False,False,0.9276818037033081,0.8982502818107605,0.38038861751556396,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,61,16,16,16,16,16,1.0,6.350503348472671,6.157391596881236,6.157391596881236,0.0,6.157391596881236,6.157391596881236,0.0,0.0,1.0,6.350503348472671,0.0,1.0,1.0,0.10983618218341147,5,los,0.27149999914399814,0.27149999914399814,False,False,0.899531900882721,0.8324601650238037,0.44812628626823425,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,62,16,16,16,16,16,1.0,5.863407353694855,5.794481311193299,5.794481311193299,0.0,5.794481311193299,5.794481311193299,0.0,0.0,1.0,5.863407353694855,0.0,1.0,1.0,0.10692832024780484,5,los,0.25620899941714015,0.25620899941714015,False,False,0.9855446219444275,0.9809443354606628,0.1027374118566513,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,63,16,16,16,16,16,1.0,5.108392472718333,5.358396790148993,5.358396790148993,0.0,5.358396790148993,5.358396790148993,0.0,0.0,1.0,5.108392472718333,0.0,1.0,1.0,0.10333158214081983,5,los,0.2554160000727279,0.2554160000727279,False,False,0.9276286363601685,0.8952354192733765,0.3763817548751831,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,64,16,16,16,16,16,1.0,5.114066336387172,4.839996612155761,4.839996612155761,0.0,4.839996612155761,4.839996612155761,0.0,0.0,0.0,5.114066336387172,0.0,0.0,1.0,0.09904764535235827,5,los,0.2579590000095777,0.2579590000095777,False,False,0.9914244413375854,0.9894304871559143,0.06613654643297195,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,65,16,16,17,17,17,0.0,4.175652294764256,4.231951981922143,4.7425661829372014,0.5106142010150583,4.231951981922143,4.892566182937202,0.6606142010150586,0.0,0.0,4.175652294764256,0.0,0.0,1.0,0.0941361757438016,5,los,0.26237499878334347,0.26237499878334347,False,False,0.48734161257743835,0.1625446379184723,1.3105924129486084,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,66,15,15,17,17,17,0.0,1.4205468622848876,1.5220978334409003,5.517117928001209,3.9950200945603087,1.6720978334409002,5.667117928001209,3.995020094560309,0.0,0.0,1.5705468622848875,0.0,0.0,1.0,0.08870966077506183,5,los,0.2627499998197891,0.2627499998197891,False,False,0.44348376989364624,0.21822234988212585,1.5746196508407593,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,67,15,15,17,17,17,0.0,1.7497295797903971,1.7132969072702586,6.276866002552649,4.56356909528239,1.7132969072702586,6.426866002552649,4.7135690952823905,0.0,0.0,1.7497295797903971,0.0,0.0,1.0,0.08291509444610005,5,los,0.264374999460415,0.264374999460415,False,False,0.6785798668861389,0.5382786989212036,1.0829271078109741,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,68,15,15,17,17,17,0.0,1.7656686398039412,1.7571939171541733,7.000033610176057,5.242839693021884,1.7571939171541733,7.150033610176058,5.392839693021885,0.0,0.0,1.7656686398039412,0.0,0.0,1.0,0.076910019513526,5,los,0.2679589997569565,0.2679589997569565,False,False,0.8105428814888,0.7205726504325867,0.7227796316146851,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,69,15,15,17,17,17,0.0,1.865497677011491,1.804311366527824,7.663769718223806,5.859458351695982,1.804311366527824,7.813769718223806,6.009458351695982,0.0,0.0,1.865497677011491,0.0,0.0,1.0,0.07084202162260055,5,los,0.26249999973515514,0.26249999973515514,False,False,0.4256441593170166,0.08828100562095642,1.2975053787231445,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,70,15,15,17,17,17,0.0,1.8650059624332225,1.8551675580359608,8.241762004047983,6.3865944460120225,1.8551675580359608,8.391762004047983,6.536594446012023,0.0,0.0,1.8650059624332225,0.0,0.0,1.0,0.06483632077992914,5,los,0.25991700022132136,0.25991700022132136,False,False,0.40389344096183777,0.05823424458503723,1.3217893838882446,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,71,16,16,17,17,17,0.0,2.015330674876661,1.6808588826170114,8.701896263737304,7.021037381120292,1.8308588826170114,8.851896263737304,7.021037381120292,0.0,0.0,2.1653306748766608,0.0,0.0,1.0,0.05899129338651891,5,los,0.2587910003057914,0.2587910003057914,False,False,0.447544127702713,0.20486725866794586,1.3737163543701172,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,72,15,15,17,17,17,0.0,1.5730598236326028,1.820122406399463,9.003725273694178,7.183602867294715,1.970122406399463,9.153725273694178,7.183602867294715,0.0,0.0,1.7230598236326027,0.0,0.0,1.0,0.053379417392849536,5,los,0.2586249993328238,0.2586249993328238,False,False,0.31957635283470154,0.04026079177856445,1.5590265989303589,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,73,15,15,17,17,17,0.0,2.2431640156125052,2.035215130593008,9.095449221592636,7.060234090999629,2.035215130593008,9.245449221592636,7.210234090999629,0.0,0.0,2.2431640156125052,0.0,0.0,1.0,0.04805088580574493,5,los,0.2635000000736909,0.2635000000736909,False,False,0.4881780743598938,0.2081313133239746,1.2500636577606201,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,74,15,15,17,17,17,0.0,2.2345406730792208,2.106041141799845,8.910119419295022,6.804078277495177,2.106041141799845,9.060119419295022,6.954078277495177,0.0,0.0,2.2345406730792208,0.0,0.0,1.0,0.04303795975673185,5,los,0.25620899941714015,0.25620899941714015,False,False,0.7587813138961792,0.6634312272071838,0.8637545108795166,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,75,15,15,17,17,17,0.0,2.3770035532523495,2.1830903895292795,8.36084965015333,6.17775926062405,2.1830903895292795,8.51084965015333,6.327759260624051,0.0,0.0,2.3770035532523495,0.0,0.0,1.0,0.03835916247915928,5,los,0.2651670001796447,0.2651670001796447,False,False,0.6194600462913513,0.4584096670150757,1.1606744527816772,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,76,16,16,17,17,17,0.0,2.278224589176256,2.064516872203771,7.335594543824796,5.2710776716210255,2.2145168722037707,7.485594543824797,5.2710776716210255,0.0,0.0,2.428224589176256,0.0,0.0,1.0,0.0340227929022014,5,los,0.2672909995453665,0.2672909995453665,False,False,0.4076871871948242,0.1806672066450119,1.4854382276535034,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,77,16,16,18,18,18,0.0,2.2444619336417393,2.3103621627490725,5.884362052814945,3.5739998900658723,2.3103621627490725,6.034362052814945,3.7239998900658726,0.0,0.0,2.2444619336417393,0.0,0.0,1.0,0.030029732176881686,5,los,0.26091600011568516,0.26091600011568516,False,False,0.5508344173431396,0.3542277216911316,1.3089451789855957,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,78,18,18,18,18,18,1.0,7.6958200739336124,7.847704310331995,7.847704310331995,0.0,7.997704310331995,7.997704310331995,0.0,0.0,1.0,7.845820073933613,0.0,1.0,1.0,0.026375564632014434,5,los,0.26141600028495304,0.26141600028495304,False,False,0.3695911765098572,0.1160539984703064,1.6091809272766113,,,,,,,,,,,,,,,,,,,,,,,,,
OneStepPredictive,0,0,79,18,18,18,18,18,1.0,9.717653334645112,9.530701129068863,9.530701129068863,0.0,9.530701129068863,9.530701129068863,0.0,0.0,1.0,9.717653334645112,0.0,1.0,1.0,0.023052231898155803,5,los,0.259833001109655,0.259833001109655,False,False,0.9887533187866211,0.9829421043395996,0.07677961140871048,,,,,,,,,,,,,,,,,,,,,,,,,
ProposedV2,0,0,0,14,14,14,14,15,1.0,2.8916026904317023,2.6695895817181303,2.6695895817181303,0.0,2.8195895817181302,2.8195895817181302,0.0,0.0,1.0,3.041602690431702,0.0,1.0,0.0,0.3551579598159418,4,reflection,0.8302909991471097,0.8302909991471097,True,False,0.3456125259399414,0.013601690530776978,1.5253117084503174,5.409660339355469,6.6167707443237305,0.0,0.019775974087489434,,13.0,,,,0.0,1.0,13.0,12.0,6.0,,,,,,,,,,1.0,
ProposedV2,0,0,1,14,14,15,15,15,0.0,2.9040753824914733,2.8638790093668964,5.835694131834185,2.971815122467288,2.8638790093668964,5.985694131834185,3.1218151224672885,0.0,1.0,2.9040753824914733,0.0,1.0,1.0,0.1280902873835699,5,reflection,0.6930829986231402,0.6930829986231402,True,False,0.40653127431869507,0.1233072280883789,1.4625029563903809,5.129092693328857,6.401174545288086,0.0,0.13619912234630605,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,2,15,15,15,15,15,1.0,6.025219141009307,5.546620347429686,5.546620347429686,0.0,5.696620347429686,5.696620347429686,0.0,0.0,1.0,6.175219141009308,0.0,1.0,1.0,0.1268972246010206,5,los,0.6695000010950025,0.6695000010950025,True,False,0.35211506485939026,0.0794227123260498,1.523343801498413,4.583433151245117,6.026602268218994,0.0,0.0,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,3,15,15,15,15,15,1.0,5.8131049060003965,5.3918551128184635,5.3918551128184635,0.0,5.3918551128184635,5.3918551128184635,0.0,0.0,1.0,5.8131049060003965,0.0,1.0,1.0,0.1257580776093995,5,los,0.6636250000155997,0.6636250000155997,True,False,0.9840076565742493,0.9745322465896606,0.10220352560281754,4.595273494720459,6.201272010803223,0.0,0.72813606690622,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,4,15,15,15,15,15,1.0,5.301914735628351,5.074430881208986,5.074430881208986,0.0,5.074430881208986,5.074430881208986,0.0,0.0,1.0,5.301914735628351,0.0,1.0,1.0,0.12466932414636955,5,los,0.6607499999518041,0.6607499999518041,True,False,0.9951426982879639,0.9928678870201111,0.03781617805361748,4.923537731170654,6.44389009475708,0.0,0.749545988228584,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,5,15,15,15,15,15,1.0,5.11781851685739,4.743708895388732,4.743708895388732,0.0,4.743708895388732,4.743708895388732,0.0,0.0,1.0,5.11781851685739,0.0,1.0,1.0,0.13765939674191893,4,los,0.6723339993186528,0.6723339993186528,True,False,0.9738547801971436,0.9596667885780334,0.1559295356273651,4.902716636657715,6.386072158813477,0.0,0.6667663373448794,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,6,15,15,15,15,15,1.0,4.612209354531512,4.408930622084018,4.408930622084018,0.0,4.408930622084018,4.408930622084018,0.0,0.0,1.0,4.612209354531512,0.0,1.0,1.0,0.13662587505557733,4,los,0.6532080005854368,0.6532080005854368,True,False,0.9878937602043152,0.9807740449905396,0.08118415623903275,4.974539279937744,6.404715538024902,0.0,0.710990498048049,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,7,15,15,15,15,15,1.0,4.242359890143894,4.070087632782203,4.070087632782203,0.0,4.070087632782203,4.070087632782203,0.0,0.0,1.0,4.242359890143894,0.0,1.0,1.0,0.1356273747397788,4,los,0.6446660008805338,0.6446660008805338,True,False,0.9089558124542236,0.859380841255188,0.41561073064804077,4.847888469696045,6.316801071166992,0.0,0.640062266452257,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,8,15,15,15,15,15,1.0,3.500800708807657,3.7301951087878593,3.7301951087878593,0.0,3.7301951087878593,3.7301951087878593,0.0,0.0,1.0,3.500800708807657,0.0,1.0,1.0,0.13466208350340855,4,los,0.6786659996578237,0.6786659996578237,True,False,0.49401524662971497,0.24492770433425903,1.182969093322754,4.75864839553833,6.2246928215026855,0.0,0.22596020935300354,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,9,15,15,15,15,15,1.0,3.4740054021750404,3.3924233266161496,3.3924233266161496,0.0,3.3924233266161496,3.3924233266161496,0.0,0.0,0.0,3.4740054021750404,0.0,0.0,1.0,0.13372819647838075,4,los,0.6572920010512462,0.6572920010512462,True,False,0.3722999095916748,0.02547675371170044,1.2497172355651855,4.718335151672363,6.215029239654541,0.0,0.023119609165132782,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,10,15,15,15,15,15,1.0,2.744549964194848,3.053702562250042,3.053702562250042,0.0,3.053702562250042,3.053702562250042,0.0,0.0,0.0,2.744549964194848,0.0,0.0,1.0,0.1433938062630716,3,los,0.6561250011145603,0.6561250011145603,True,False,0.46427038311958313,0.19757109880447388,1.2469061613082886,4.948602199554443,6.405684947967529,0.0,0.0,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,11,15,15,15,15,16,1.0,2.7570668744168776,2.7289543786245107,2.7289543786245107,0.0,2.7289543786245107,2.7289543786245107,0.0,0.0,0.0,2.7570668744168776,0.0,0.0,1.0,0.14256301463042254,3,los,0.007665999874006957,0.007665999874006957,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,12,16,16,16,16,16,1.0,3.0441770124610876,2.8235062586591577,2.8235062586591577,0.0,2.9735062586591576,2.9735062586591576,0.0,0.0,0.0,3.1941770124610875,0.0,0.0,1.0,0.1417550392051245,3,los,0.0065829990489874035,0.0065829990489874035,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,13,16,16,16,16,16,1.0,3.1099794037123982,3.215035204539183,3.215035204539183,0.0,3.215035204539183,3.215035204539183,0.0,0.0,0.0,3.1099794037123982,0.0,0.0,1.0,0.125169136852764,4,los,0.6450000000768341,0.6450000000768341,True,False,0.5592808127403259,0.3236953020095825,1.118356704711914,5.0442891120910645,6.535228729248047,0.0,0.27885246062081914,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,14,16,16,16,16,16,1.0,3.082520859510123,3.4324884843003813,3.4324884843003813,0.0,3.4324884843003813,3.4324884843003813,0.0,0.0,1.0,3.082520859510123,0.0,1.0,1.0,0.12446130975089863,4,los,0.6652920001215534,0.6652920001215534,True,False,0.7482778429985046,0.5923421382904053,0.8034998178482056,5.136552333831787,6.559217929840088,0.0,0.3986891711251599,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,15,16,16,16,16,16,1.0,3.762843099914951,3.635614917619649,3.635614917619649,0.0,3.635614917619649,3.635614917619649,0.0,0.0,1.0,3.762843099914951,0.0,1.0,1.0,0.1237762864151419,4,los,0.6692500010103686,0.6692500010103686,True,False,0.5477603077888489,0.2453424334526062,1.11182701587677,5.197413921356201,6.606043338775635,0.0,0.21710239616939497,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,16,16,16,16,16,16,1.0,3.7140645846794023,3.8244313582515246,3.8244313582515246,0.0,3.8244313582515246,3.8244313582515246,0.0,0.0,1.0,3.7140645846794023,0.0,1.0,1.0,0.12311274365172926,4,los,0.006708000000799075,0.006708000000799075,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,17,15,15,16,16,16,0.0,-0.9936664593927477,-0.9619500628820566,3.9992113578033828,4.961161420685439,1.1880499371179434,3.9992113578033828,2.8111614206854396,1.0,0.0,1.1563335406072524,1.0,0.0,1.0,0.12246944970023123,4,los,0.005916999725741334,0.005916999725741334,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,18,16,16,16,16,16,1.0,4.199072345689952,4.010394387789118,4.010394387789118,0.0,4.160394387789118,4.160394387789118,0.0,0.0,1.0,4.349072345689953,0.0,1.0,1.0,0.12184524969018351,4,los,0.6715420004184125,0.6715420004184125,True,False,0.7300938963890076,0.6137439012527466,0.9013612270355225,5.3671979904174805,6.7149786949157715,0.0,0.5413155869309669,,12.0,,,,0.0,1.0,12.0,12.0,6.0,,,,,,,,,,1.0,
ProposedV2,0,0,19,16,16,16,16,16,1.0,3.9838627817101675,4.310784901931972,4.310784901931972,0.0,4.310784901931972,4.310784901931972,0.0,0.0,1.0,3.9838627817101675,0.0,1.0,1.0,0.11262686709554043,5,los,0.660540999888326,0.660540999888326,True,False,0.9908517003059387,0.9872698783874512,0.06640508025884628,5.462748050689697,6.778133869171143,0.0,0.7611374317761858,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,20,16,16,16,16,16,1.0,4.319804517077142,4.4462143136657,4.4462143136657,0.0,4.4462143136657,4.4462143136657,0.0,0.0,1.0,4.319804517077142,0.0,1.0,1.0,0.11202613692199603,5,los,0.6631670003116596,0.6631670003116596,True,False,0.9826093912124634,0.976122260093689,0.11349233984947205,5.471195697784424,6.7928338050842285,0.0,0.713111194408348,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,21,16,16,16,16,16,1.0,4.274409673847564,4.569856742982594,4.569856742982594,0.0,4.569856742982594,4.569856742982594,0.0,0.0,1.0,4.274409673847564,0.0,1.0,1.0,0.1114432474051368,5,los,0.6534590011142427,0.6534590011142427,True,False,0.994277834892273,0.9923190474510193,0.04496631771326065,5.786168575286865,6.865251541137695,0.0,0.6931812666434277,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,22,16,16,16,16,16,1.0,4.418207256163526,4.679984651851785,4.679984651851785,0.0,4.679984651851785,4.679984651851785,0.0,0.0,1.0,4.418207256163526,0.0,1.0,1.0,0.11125577018621287,5,los,0.6437499996536644,0.6437499996536644,True,False,0.9570267200469971,0.9408402442932129,0.24045872688293457,5.799415111541748,6.8648576736450195,0.0,0.621937000069147,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,23,16,16,16,16,16,1.0,4.800190781927768,4.784360283002288,4.784360283002288,0.0,4.784360283002288,4.784360283002288,0.0,0.0,1.0,4.800190781927768,0.0,1.0,1.0,0.11160585899839742,5,los,0.006791000487282872,0.006791000487282872,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,24,16,16,16,16,16,1.0,4.955715836041526,4.889709359101932,4.889709359101932,0.0,4.889709359101932,4.889709359101932,0.0,0.0,1.0,4.955715836041526,0.0,1.0,1.0,0.11195509506618181,5,los,0.005667001460096799,0.005667001460096799,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,25,16,16,16,16,16,1.0,5.200116907846421,4.995954412948785,4.995954412948785,0.0,4.995954412948785,4.995954412948785,0.0,0.0,1.0,5.200116907846421,0.0,1.0,1.0,0.11230283192589353,5,los,0.005542000508285128,0.005542000508285128,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,26,16,16,16,16,16,1.0,5.433378471228206,5.103008491465678,5.103008491465678,0.0,5.103008491465678,5.103008491465678,0.0,0.0,1.0,5.433378471228206,0.0,1.0,1.0,0.11264827746753098,5,los,0.005375000910134986,0.005375000910134986,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,27,16,16,16,16,16,1.0,4.969312407606634,5.210774758419029,5.210774758419029,0.0,5.210774758419029,5.210774758419029,0.0,0.0,1.0,4.969312407606634,0.0,1.0,1.0,0.11299051350501224,5,los,0.0053749990911455825,0.0053749990911455825,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,28,16,16,16,16,16,1.0,5.833919941993999,5.319144278900306,5.319144278900306,0.0,5.319144278900306,5.319144278900306,0.0,0.0,1.0,5.833919941993999,0.0,1.0,1.0,0.11332851570547323,5,los,0.005249999958323315,0.005249999958323315,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,29,15,15,16,16,16,0.0,-1.429938464975785,-1.4705737726646777,5.427995313913357,6.898569086578035,0.6794262273353222,5.427995313913357,4.748569086578034,1.0,0.0,0.7200615350242151,1.0,0.0,1.0,0.11366109019778642,5,los,0.005290999979479238,0.005290999979479238,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
ProposedV2,0,0,30,16,16,16,16,16,1.0,5.519745043429551,5.387190949060152,5.387190949060152,0.0,5.537190949060152,5.537190949060152,0.0,0.0,1.0,5.669745043429551,0.0,1.0,1.0,0.11398687979275288,5,los,0.6599169992114184,0.6599169992114184,True,False,0.9854887127876282,0.9796814918518066,0.09753583371639252,5.887429714202881,6.8944010734558105,0.0,0.8954294950615944,,12.0,,,,0.0,1.0,12.0,12.0,6.0,,,,,,,,,,1.0,
ProposedV2,0,0,31,16,16,16,16,16,1.0,5.783999393946211,5.646578800083078,5.646578800083078,0.0,5.646578800083078,5.646578800083078,0.0,0.0,1.0,5.783999393946211,0.0,1.0,1.0,0.11430428433142518,5,los,0.6653750006080372,0.6653750006080372,True,False,0.9983568787574768,0.9978744983673096,0.015379384160041809,6.124492645263672,6.742708206176758,0.0,0.6335167333603935,,12.0,,,,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,0.0,
ProposedV2,0,0,32,16,16,16,16,16,1.0,6.03596703171002,5.755986614519484,5.755986614519484,0.0,5.755986614519484,5.755986614519484,0.0,0.0,1.0,6.03596703171002,0.0,1.0,1.0,0.11461150947721305,5,los,0.006541000402648933,0.006541000402648933,False,True,1.0,0.0,0.0,,,,0.0,,12.0,,,,1.0,0.0,,,,,,,,,,,,,0.0,
