method,seed,episode,average_rate,outage_prob,beam_success_rate,average_return,planning_latency_ms,sweep,sweep_name,scenario,scenario_order,scenario_value,sweep_value,num_blockers_min,num_blockers_max,blocker_speed,blocker_speed_scale,obs_noise_std,obs_angle_noise_los,obs_angle_noise_nlos,obs_power_noise_std,obs_blockage_noise_std,obs_reflection_noise_std,reflector_loss_db,reflection_gain_scale
ProposedV2,3,3,5.102022901381336,0.08,0.805,4.901522901381336,0.2969598249546834,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
ProposedV2,4,0,5.383877146242745,0.035,0.785,5.270377146242744,0.22780816518206848,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
ProposedV2,4,1,5.221061082437538,0.09,0.745,4.987061082437541,0.233764159893326,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
ProposedV2,4,2,5.301430841421556,0.065,0.765,5.131680841421557,0.3679453548465972,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
ProposedV2,4,3,4.77905501170758,0.105,0.805,4.52630501170758,0.3601487349260424,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,0,0,6.05276009141442,0.0,0.9,6.04076009141442,1.3432183951226762,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,0,1,5.072075213287738,0.0,0.89,5.051825213287737,1.3506460899407102,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,0,2,7.238641948274725,0.0,0.905,7.210141948274725,1.356155429930368,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,0,3,6.004765790617804,0.0,0.9,5.984515790617803,1.3610720601354842,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,1,0,5.998391626552254,0.005,0.925,5.968891626552254,2.0058577149757184,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,1,1,6.095550312824571,0.0,0.91,6.076050312824576,1.352248539988068,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,1,2,5.888280402075059,0.0,0.935,5.877780402075059,1.9929520550431334,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,1,3,6.51066906684925,0.0,0.925,6.495669066849253,1.9557906050613383,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,2,0,6.69335918810674,0.0,0.935,6.68060918810674,1.3460878852674796,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,2,1,5.873726364083682,0.0,0.91,5.85797636408368,1.3469925051322207,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,2,2,5.729375271113912,0.005,0.935,5.690875271113911,2.0027747250424,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,2,3,5.24879005609318,0.0,0.94,5.230790056093181,1.3500679601020238,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,3,0,6.253261159157551,0.0,0.93,6.228511159157556,2.000459170103568,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,3,1,5.459530528814368,0.0,0.93,5.440030528814369,1.990093580006942,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,3,2,6.4433319841400385,0.0,0.9,6.42908198414004,1.338826844948926,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,3,3,5.9222047578976875,0.0,0.93,5.901954757897686,1.3494258149148664,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,4,0,6.462361779640546,0.0,0.91,6.449611779640546,1.3465837248986645,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,4,1,6.441211305394209,0.0,0.905,6.42321130539421,1.3453253497391415,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,4,2,6.455760082002931,0.0,0.925,6.431760082002933,1.9502449900755892,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Oracle,4,3,5.920075482720387,0.0,0.95,5.902825482720386,1.4042408350906044,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,0,0,4.943198617557454,0.105,0.76,4.6769486175574535,0.7114337549137417,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,0,1,4.183137780694778,0.165,0.705,3.799887780694779,0.7705981450271793,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,0,2,5.546204452702376,0.035,0.76,5.423704452702374,0.6002908599839429,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,0,3,4.731709366165058,0.085,0.74,4.500209366165056,0.6899448151125398,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,1,0,4.6795373294780385,0.11,0.725,4.40928732947804,0.9228396298385633,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,1,1,4.788999839201439,0.08,0.775,4.576499839201441,0.7637808700928872,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,1,2,4.665255440660876,0.15,0.615,4.312005440660877,0.706798994960991,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,1,3,5.34896786074691,0.11,0.755,5.085467860746913,0.6931764600085444,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,2,0,5.432164679246375,0.07,0.78,5.2426646792463725,0.7614727201143978,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,2,1,4.686933303625541,0.1,0.76,4.43218330362554,0.7504978902579751,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,2,2,4.315013214825736,0.13,0.76,4.004763214825738,1.1345226899902627,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,2,3,4.029384279846951,0.15,0.765,3.6723842798469515,0.7557552249636501,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,3,0,4.999469711050974,0.105,0.785,4.734719711050974,1.0996364598577202,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,3,1,4.222322985017947,0.145,0.76,3.8865729850179456,0.8087037500808947,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,3,2,5.4449124159440485,0.08,0.755,5.2384124159440475,0.5655716699584445,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,3,3,4.808246625542393,0.1,0.79,4.554246625542391,0.8668790149931738,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,4,0,4.799101140938357,0.05,0.755,4.646601140938356,0.6405364400052349,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,4,1,5.287884045692809,0.095,0.715,5.045384045692811,0.6225260447172332,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,4,2,5.350837487345485,0.075,0.75,5.150587487345485,0.9663928848931391,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
BeliefAwareRollout,4,3,4.809135873439907,0.125,0.76,4.5058858734399045,0.8751199749531224,blocker_speed,blocker_speed,2x,3,2.0,2.0,1,2,0.55,2.0,,0.05,0.16,0.06,0.05,0.04,6.0,1.0
Reactive,0,0,5.748988826300188,0.02,0.865,5.684988826300187,0.0027670598501572385,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,0,1,4.606644926239332,0.075,0.81,4.424394926239331,0.0027166801010025665,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,0,2,6.054428352926431,0.03,0.855,5.961428352926431,0.0027847947967529763,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,0,3,4.435702022397222,0.04,0.81,4.3197020223972205,0.0027106148809252772,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,1,0,4.980610062563748,0.095,0.805,4.7516100625637465,0.0027596148538577836,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,1,1,5.45821569022002,0.015,0.87,5.4027156902200195,0.002753990065684775,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,1,2,5.505788860155106,0.045,0.855,5.388038860155107,0.002753744847723283,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,1,3,6.114288501780689,0.045,0.885,6.003288501780689,0.0027950250660069287,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,2,0,6.025221917218489,0.035,0.895,5.939471917218487,0.002734924910328118,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,2,1,5.215721835688491,0.055,0.84,5.07647183568849,0.002811279864545213,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,2,2,5.126395156143891,0.055,0.865,4.982645156143891,0.002809604884532746,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,2,3,4.696758190106789,0.05,0.855,4.569008190106787,0.002701949761103606,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,3,0,5.112264106506309,0.085,0.84,4.901764106506307,0.0028072951317881234,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,3,1,4.708093000243457,0.085,0.815,4.501343000243459,0.002939615023933584,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,3,2,5.490141788446098,0.05,0.83,5.354141788446097,0.0028291499984334223,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,3,3,5.153286782502111,0.04,0.845,5.03503678250211,0.0027531050545803737,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,4,0,5.3894362948365195,0.03,0.845,5.297186294836523,0.0027197948475077283,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,4,1,5.855217849165005,0.01,0.87,5.811217849165005,0.0027678850892698392,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,4,2,4.9632312254168065,0.1,0.83,4.724981225416808,0.0028802248561987653,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Reactive,4,3,5.620303155719003,0.03,0.865,5.527303155719003,0.00277750512395869,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,0,0,4.956171277917964,0.01,0.9,4.929421277917962,0.2625597999576712,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,0,1,2.8503148744583684,0.02,0.945,2.806564874458368,0.2572848201452871,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,0,2,4.035492045414914,0.01,0.885,4.004242045414915,0.2577649701197515,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,0,3,3.394578970256216,0.035,0.905,3.3163289702562166,0.25798789984037285,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,1,0,3.459092313243078,0.05,0.885,3.3523423132430783,0.25842045999525,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,1,1,3.7269705767487187,0.0,0.965,3.7232205767487194,0.257223759945191,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,1,2,5.560162396568177,0.065,0.875,5.416662396568176,0.2597631651406118,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,1,3,4.28926928879832,0.03,0.935,4.2232692887983205,0.2600644001904584,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,2,0,5.497983048081213,0.04,0.86,5.407483048081215,0.2572370699090243,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,2,1,4.056988442764305,0.04,0.91,3.9739884427643037,0.2575284949671186,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,2,2,3.5356068313995177,0.065,0.825,3.396606831399517,0.26379939501566696,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,2,3,3.6483393683089504,0.06,0.88,3.5200893683089505,0.2577762600230926,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,3,0,4.255213774865758,0.045,0.885,4.153963774865758,0.2611968799465103,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,3,1,3.8465505125697557,0.08,0.88,3.677550512569756,0.2714167400881706,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,3,2,4.092162004342582,0.035,0.88,4.0086620043425825,0.26082232001499506,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,3,3,3.4112777947681416,0.04,0.855,3.3230277947681417,0.2594510251583415,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,4,0,4.531894457803581,0.025,0.89,4.473644457803583,0.2583858101206715,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,4,1,4.688472162001447,0.01,0.895,4.658722162001448,0.2561566751683131,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,4,2,3.7227069330788782,0.115,0.825,3.4852069330788793,0.25926083008016576,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
OneStepPredictive,4,3,3.911773487287838,0.015,0.875,3.8705234872878367,0.2659324799242313,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,0,0,5.748988826300188,0.02,0.865,5.684988826300187,0.09586315500200726,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,0,1,4.267669914272087,0.07,0.83,4.104419914272086,0.23440668985131197,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,0,2,5.932364113274049,0.015,0.895,5.87761411327405,0.06379730513799586,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,0,3,4.33284335809663,0.04,0.82,4.220593358096629,0.22893703004228882,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,1,0,4.410539884829999,0.075,0.825,4.231289884829998,0.35690043989234255,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,1,1,5.137446443023821,0.015,0.885,5.081946443023821,0.10770062997835339,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,1,2,5.516145648832994,0.065,0.875,5.368145648832995,0.323105175029923,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,1,3,6.1317528296127035,0.03,0.9,6.053002829612702,0.19508978994053905,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,2,0,6.092087902294684,0.015,0.92,6.050837902294685,0.20272566011044546,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,2,1,4.956903860629815,0.07,0.845,4.792153860629815,0.21569102989815292,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,2,2,5.0504911142081355,0.055,0.875,4.914991114208134,0.27179854976566276,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,2,3,4.620190110863034,0.045,0.85,4.5114401108630355,0.2353926849173149,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,3,0,4.676235517469461,0.065,0.855,4.514735517469458,0.37472876991159865,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,3,1,4.748398041179086,0.07,0.855,4.579148041179085,0.3113631048836396,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,3,2,5.23744907548987,0.06,0.82,5.084449075489871,0.13392630507951253,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,3,3,4.949704998259927,0.04,0.85,4.835204998259926,0.1455441599318874,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,4,0,5.386002756882321,0.03,0.845,5.296752756882321,0.08348500497959321,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,4,1,5.852337748628627,0.01,0.88,5.8113377486286275,0.05988543000057689,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,4,2,4.385709711219197,0.085,0.85,4.193959711219196,0.45484519499950693,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ProposedV2,4,3,5.612720636999362,0.025,0.88,5.532720636999361,0.14726432998941164,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,0,0,6.164032150569686,0.0,0.9,6.155032150569687,1.3638212599289545,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,0,1,5.015208887724748,0.0,0.895,4.999458887724748,1.3630168700547074,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,0,2,7.219811561796445,0.0,0.905,7.1913115617964465,1.3536399798613274,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,0,3,5.86562767786689,0.0,0.89,5.846877677866889,1.3588693849851552,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,1,0,5.760827268325832,0.0,0.925,5.743577268325831,2.021593524805212,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,1,1,6.211113127520519,0.0,0.915,6.196113127520517,1.3633024900991586,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,1,2,5.854491054629388,0.0,0.94,5.846241054629385,2.001254149890883,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,1,3,6.44064112752572,0.0,0.94,6.42639112752572,1.9690412250565714,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,2,0,6.505613479595025,0.0,0.935,6.493613479595025,1.3553620751372364,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,2,1,5.804625436120157,0.0,0.895,5.789625436120157,1.360780240083841,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,2,2,6.004692587069983,0.0,0.94,5.984442587069985,2.0044045801296306,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,2,3,5.137964735045249,0.0,0.92,5.122214735045248,1.3669221149211808,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,3,0,6.052874139095391,0.0,0.93,6.033374139095392,1.9855837650902686,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,3,1,5.39760314821444,0.0,0.93,5.381103148214441,1.9855987197297509,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,3,2,6.41254989377495,0.0,0.895,6.396049893774952,1.354924579954968,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,3,3,6.067980247393892,0.0,0.935,6.049980247393893,1.360311634834943,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
Oracle,4,0,6.355021242107235,0.0,0.91,6.342271242107234,1.3592420149325335,obs_noise,obs_noise,0,0,0.0,0.0,1,2,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
