los_confidence_threshold,risk_threshold,path_spread_threshold,avg_rate,avg_rate_std,outage,outage_std,beam_success,beam_success_std,avg_return,avg_return_std,latency_ms,latency_ms_std,fallback_rate,reactive_guard_rate,rank
0.7,0.55,0.2,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.7886749983299524,0.0,0.21666666666666667,0.7833333333333333,65
0.7,0.45,0.4,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.9062566610130792,0.0,0.21666666666666667,0.7833333333333333,66
0.5,0.35,0.4,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.9310983334823201,0.0,0.2,0.8,67
0.6,0.35,0.8,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.9451150011348849,0.0,0.2,0.8,68
0.5,0.35,0.8,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.9608116612071171,0.0,0.2,0.8,69
0.7,0.35,0.4,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.9814433346036822,0.0,0.21666666666666667,0.7833333333333333,70
0.5,0.35,0.6,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,0.993731667404063,0.0,0.2,0.8,71
0.7,0.35,0.2,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.0030350017283733,0.0,0.21666666666666667,0.7833333333333333,72
0.5,0.35,0.2,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.0034716649291415,0.0,0.2,0.8,73
0.6,0.35,0.6,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.0499933317381267,0.0,0.2,0.8,74
0.6,0.35,0.4,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.0547066699170198,0.0,0.2,0.8,75
0.7,0.45,0.8,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.0712466629532476,0.0,0.21666666666666667,0.7833333333333333,76
0.6,0.35,0.2,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.1080116683539625,0.0,0.2,0.8,77
0.7,0.45,0.2,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.1279483306376885,0.0,0.21666666666666667,0.7833333333333333,78
0.7,0.55,0.4,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.1369533322673913,0.0,0.21666666666666667,0.7833333333333333,79
0.7,0.45,0.6,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.2009700013247009,0.0,0.21666666666666667,0.7833333333333333,80
0.7,0.55,0.8,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.2072750008276973,0.0,0.21666666666666667,0.7833333333333333,81
0.7,0.35,0.6,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.2312700001833339,0.0,0.21666666666666667,0.7833333333333333,82
0.7,0.35,0.8,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.2711733346804976,0.0,0.21666666666666667,0.7833333333333333,83
0.7,0.55,0.6,4.781798181042423,0.0,0.08333333333333333,0.0,0.8,0.0,4.577631514375755,0.0,1.3965683300436165,0.0,0.21666666666666667,0.7833333333333333,84
0.5,0.55,0.4,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.6058033332616711,0.0,0.08333333333333333,0.9166666666666666,85
0.5,0.45,0.6,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.6574250039799759,0.0,0.11666666666666667,0.8833333333333333,86
0.5,0.55,0.6,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.6691000026573116,0.0,0.08333333333333333,0.9166666666666666,87
0.5,0.55,0.2,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.7107733380204687,0.0,0.08333333333333333,0.9166666666666666,88
0.5,0.45,0.2,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.7646799970340604,0.0,0.11666666666666667,0.8833333333333333,89
0.5,0.45,0.4,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.7942566638424372,0.0,0.11666666666666667,0.8833333333333333,90
0.5,0.55,0.8,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.8891950002483403,0.0,0.08333333333333333,0.9166666666666666,91
0.5,0.45,0.8,4.819516443651656,0.0,0.1,0.0,0.7833333333333333,0.0,4.5770164436516545,0.0,0.9596133333009979,0.0,0.11666666666666667,0.8833333333333333,92
0.6,0.55,0.8,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,0.8687116661652302,0.0,0.16666666666666666,0.8333333333333334,93
0.6,0.55,0.6,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,0.9124616665455202,0.0,0.16666666666666666,0.8333333333333334,94
0.6,0.45,0.8,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,1.0667816696998973,0.0,0.16666666666666666,0.8333333333333334,95
0.6,0.55,0.2,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,1.115018330165185,0.0,0.16666666666666666,0.8333333333333334,96
0.6,0.45,0.6,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,1.1320850026095286,0.0,0.16666666666666666,0.8333333333333334,97
0.6,0.55,0.4,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,1.3140916601211454,0.0,0.16666666666666666,0.8333333333333334,98
0.6,0.45,0.4,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,1.5183550072833896,0.0,0.16666666666666666,0.8333333333333334,99
0.6,0.45,0.2,4.719114013994087,0.0,0.1,0.0,0.7833333333333333,0.0,4.476614013994085,0.0,1.5991966628159087,0.0,0.16666666666666666,0.8333333333333334,100
