los_confidence_threshold,risk_threshold,path_spread_threshold,seed,avg_rate,outage,beam_success,avg_return,latency_ms,fallback_rate,reactive_guard_rate
0.7,0.25,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08987916250475791,0.2875,0.7125
0.7,0.35,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08195675000308711,0.2625,0.7375
0.7,0.35,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.0837656625009231,0.2625,0.7375
0.7,0.35,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08367867500851389,0.2625,0.7375
0.7,0.35,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08460726248529227,0.2625,0.7375
0.7,0.45,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08230678749612252,0.2625,0.7375
0.7,0.45,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08248802499224439,0.2625,0.7375
0.7,0.45,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08193801248239652,0.2625,0.7375
0.7,0.45,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08203331249774237,0.2625,0.7375
0.7,0.55,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08182606252091773,0.2625,0.7375
0.7,0.55,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08231308748349875,0.2625,0.7375
0.7,0.55,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08152866249702129,0.2625,0.7375
0.7,0.55,0.8,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.08219686251038638,0.2625,0.7375
0.8,0.15,0.2,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09263383749953391,0.3,0.7
0.8,0.15,0.4,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09328433751534249,0.3,0.7
0.8,0.15,0.6,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.09793387498575612,0.3,0.7
0.8,0.15,0.8,0,5.419566145514432,0.0375,0.8,5.3126911455144326,0.10436930001276323,0.3,0.7
0.8,0.25,0.2,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09693020001293462,0.3,0.7
0.8,0.25,0.4,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09370045000594018,0.3,0.7
0.8,0.25,0.6,0,5.425727848713524,0.0375,0.8,5.318852848713524,0.09423798748855461,0.3,0.7
