los_confidence_threshold,risk_threshold,path_spread_threshold,seed,avg_rate,outage,beam_success,avg_return,latency_ms,fallback_rate,reactive_guard_rate
0.9,0.35,0.6,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.3938709149974784,0.5325,0.4675
0.9,0.35,0.6,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3641705862537492,0.49625,0.50375
0.9,0.35,0.6,3,4.916736893877074,0.0825,0.79625,4.716299393877074,0.36419660500200735,0.49,0.51
0.9,0.35,0.6,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.34725096499073516,0.4725,0.5275
0.9,0.35,0.8,0,5.154887223108997,0.05,0.79,5.015137223108996,0.2880346724998617,0.375,0.625
0.9,0.35,0.8,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.3936123612288611,0.5325,0.4675
0.9,0.35,0.8,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3678256162379512,0.49625,0.50375
0.9,0.35,0.8,3,4.916736893877074,0.0825,0.79625,4.716299393877074,0.35996514497810495,0.49,0.51
0.9,0.35,0.8,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.34512354374328424,0.4725,0.5275
0.9,0.45,0.2,0,5.147029935159988,0.05125,0.7887500000000001,5.004404935159989,0.28259506747872365,0.375,0.625
0.9,0.45,0.2,1,5.078631150247155,0.06875,0.7987500000000001,4.905693650247155,0.3938700199876166,0.5325,0.4675
0.9,0.45,0.2,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3759310724922216,0.49625,0.50375
0.9,0.45,0.2,3,4.927860273960357,0.07875,0.80125,4.734735273960356,0.35975231125462415,0.49,0.51
0.9,0.45,0.2,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.3542813687306534,0.4725,0.5275
0.9,0.45,0.4,0,5.143149827554888,0.0525,0.7875000000000001,4.997649827554888,0.2763959962192075,0.375,0.625
0.9,0.45,0.4,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.39065566875251534,0.5325,0.4675
0.9,0.45,0.4,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.36172239625216207,0.49625,0.50375
0.9,0.45,0.4,3,4.9223790208963045,0.0825,0.79625,4.721754020896305,0.3606205550170216,0.49,0.51
0.9,0.45,0.4,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.3472736475077909,0.4725,0.5275
0.9,0.45,0.6,0,5.143149827554888,0.0525,0.7875000000000001,4.997649827554888,0.27832110498593465,0.375,0.625
0.9,0.45,0.6,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.39658696626702294,0.5325,0.4675
0.9,0.45,0.6,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3642770275064322,0.49625,0.50375
0.9,0.45,0.6,3,4.9223790208963045,0.0825,0.79625,4.721754020896305,0.3648391187402922,0.49,0.51
0.9,0.45,0.6,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.34710176125486214,0.4725,0.5275
0.9,0.45,0.8,0,5.143149827554888,0.0525,0.7875000000000001,4.997649827554888,0.28378514997712045,0.375,0.625
0.9,0.45,0.8,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.38917043873084367,0.5325,0.4675
0.9,0.45,0.8,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3651601462593135,0.49625,0.50375
0.9,0.45,0.8,3,4.9223790208963045,0.0825,0.79625,4.721754020896305,0.37029561623398877,0.49,0.51
0.9,0.45,0.8,4,5.094201931014381,0.075,0.79125,4.905576931014382,0.34792944626929057,0.4725,0.5275
0.9,0.55,0.2,0,5.147029935159988,0.05125,0.7887500000000001,5.004404935159989,0.2796911212521991,0.375,0.625
0.9,0.55,0.2,1,5.078631150247155,0.06875,0.7987500000000001,4.905693650247155,0.3907095862632559,0.5325,0.4675
0.9,0.55,0.2,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3623973487879084,0.49625,0.50375
0.9,0.55,0.2,3,4.925238264939983,0.08,0.8,4.729238264939983,0.3621828699999696,0.49,0.51
0.9,0.55,0.2,4,5.087517002799169,0.0775,0.79,4.89389200279917,0.35261333250446114,0.47375,0.52625
0.9,0.55,0.4,0,5.143149827554888,0.0525,0.7875000000000001,4.997649827554888,0.28124219999426714,0.375,0.625
0.9,0.55,0.4,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.4023207862496747,0.5325,0.4675
0.9,0.55,0.4,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.36465296248593404,0.49625,0.50375
0.9,0.55,0.4,3,4.919757011875932,0.08375,0.795,4.716257011875931,0.36472449875418533,0.49,0.51
0.9,0.55,0.4,4,5.087517002799169,0.0775,0.79,4.89389200279917,0.34962826624223453,0.47375,0.52625
0.9,0.55,0.6,0,5.143149827554888,0.0525,0.7875000000000001,4.997649827554888,0.27977056750160045,0.375,0.625
0.9,0.55,0.6,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.3957404112600216,0.5325,0.4675
0.9,0.55,0.6,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.35975145873635483,0.49625,0.50375
0.9,0.55,0.6,3,4.919757011875932,0.08375,0.795,4.716257011875931,0.36950202252342024,0.49,0.51
0.9,0.55,0.6,4,5.087517002799169,0.0775,0.79,4.89389200279917,0.3472994787466632,0.47375,0.52625
0.9,0.55,0.8,0,5.143149827554888,0.0525,0.7875000000000001,4.997649827554888,0.2879500849962824,0.375,0.625
0.9,0.55,0.8,1,5.048339346901612,0.07375000000000001,0.79375,4.865214346901613,0.38858352123384066,0.5325,0.4675
0.9,0.55,0.8,2,4.9604656959244435,0.07125000000000001,0.8200000000000001,4.784403195924443,0.3696020787447196,0.49625,0.50375
0.9,0.55,0.8,3,4.919757011875932,0.08375,0.795,4.716257011875931,0.35875528623819264,0.49,0.51
0.9,0.55,0.8,4,5.087517002799169,0.0775,0.79,4.89389200279917,0.3552999975033799,0.47375,0.52625
